record_id,doi,title,year,source_databases,query_ids,title_screen_decision,title_screen_exclusion_code,title_screen_confidence,title_screen_basis,abstract_screen_status,abstract_screen_priority
R-5a5f0e912543ed8a,10.3390/drones9120867,Multi-Object Tracking with Distributed Drones’ RGB Cameras Considering Object Localization Uncertainty,2025,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-f3b9400d756b5c21,10.5753/sibgrapi.est.2025.38305,Multi-object triangulation and 3D footprint tracking for multi-camera systems,2025,OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-00e2c161a008c0a1,10.1109/tsp.2024.3423755,Multi-Objective Multi-Agent Planning for Discovering and Tracking Multiple Mobile Objects,2024,Scopus,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-b66bc0679fd23fe6,10.48084/etasr.17289,"Multi-Objective Optimization for a Robust Deep Learning Model in Plant Image Classification: A Review with Trends, Challenges, and Future Directions",2026,OpenAlex,Q5,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-2f3dbcebe73e0de9,10.32604/phyton.2026.084657,Multi-Omics Integration for Abiotic Stress Acclimation in Tropical and Underutilized Plants,2026,Scopus;OpenAlex,Q6,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-7cac0e8275f32179,10.1016/j.neucom.2021.12.047,Multi-person multi-camera tracking for live stream videos based on improved motion model and matching cascade,2022,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-ab90c48067d58507,10.3390/e23050628,Multi-person tracking and crowd behavior detection via particles gradient motion descriptor and improved entropy classifier,2021,Scopus,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-c872d860df118280,10.1109/icaem.2019.8853756,Multi-Person Tracking in Smart Surveillance System for Crowd Counting and Normal/Abnormal Events Detection,2019,Scopus,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-f914957bb0474b7c,10.1016/j.cmpb.2022.107222,Multi-perspective region-based CNNs for vertebrae labeling in intraoperative long-length images,2022,Scopus,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
M-328d355c2065dc6a,10.1109/tits.2017.2784486,Multi-Perspective Tracking for Intelligent Vehicle,2018,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-ba4d80172d1105f7,10.1016/j.measurement.2022.112094,Multi-phenotypic parameters extraction and biomass estimation for lettuce based on point clouds,2022,Scopus;OpenAlex,Q3,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-a0bd3b68115974c8,10.20944/preprints202603.0280.v1,Multi-Platform LiDAR Comparative Assessment for Above-Ground Biomass and Carbon Estimation in Mediterranean Woody Crops,2026,OpenAlex,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-4c00f0d2ea941879,10.1007/978-981-96-2240-5_55,Multi-platform Multi-target Continuous Tracking Method Based on Feature Matching,2025,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-64f7f844db523ccb,10.1109/swc65939.2025.00199,Multi-PointNet++: A Multi-Scale Local Interaction Network for Plant Point Cloud Segmentation,2025,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-3397f7d6f2f8448c,10.11975/j.issn.1002-6819.202208031,Multi-pose dragon fruit detection system for picking robots based on the optimal YOLOv7 model; [基于优选 YOLOv7 模型的采摘机器人多姿态火龙果检测系统],2023,Scopus,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-1f7ac2cccee9f7d0,,"Multi-Projective Camera-Calibration, Modeling, and Integration in Mobile-Mapping Systems",2020,OpenAlex,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
M-21f12395825db029,10.1109/tip.2023.3326691,"Multi-Query Vehicle Re-Identification: Viewpoint-Conditioned Network, Unified Dataset and New Metric",2023,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
M-09810e64c6df13ca,10.1609/aaai.v32i1.12302,Multi-rate gated recurrent convolutional networks for video-based pedestrian re-identification,2018,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-529f2f528f0d57af,10.3390/e25040594,Multi-Receptive Field Soft Attention Part Learning for Vehicle Re-Identification,2023,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-9644d3765d1d36cf,10.15485/3024348,Multi-resolution Arctic Shrub Cover Dataset Derived from UAS and Airborne SfM and LiDAR (2013-2025),2026,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-607e79f23d24bbea,10.1117/12.2663367,Multi-ripeness level blackberry detection using YOLOv7 for soft robotic harvesting,2023,Scopus;OpenAlex,Q4;Q7,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-ff921fca4c34189d,10.1109/indin45523.2021.9557363,Multi-Robot Multiple Camera People Detection and Tracking in Automated Warehouses,2021,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-0cd271e7691902d6,10.1007/978-3-030-06137-1_11,Multi-scale 3D data acquisition of maize,2019,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-8c1e7018f5b7e6be,10.1016/j.compag.2024.109712,Multi-scale adaptive YOLO for instance segmentation of grape pedicels,2025,Scopus;OpenAlex,Q1;Q7,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-792d69fc5b4112c9,10.1016/j.rse.2017.03.045,Multi-scale analysis of relationship between imperviousness and urban tree height using airborne remote sensing,2017,OpenAlex,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
M-c1cca3a53338322b,10.17632/np3b29z5z2,Multi-Scale Apple Tree Crown Instance Segmentation from UAV Orthomosaics via Enhanced Mask R-CNN and DBSCAN-based Clustering,2026,OpenAlex,Q7,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-d2db00bfabd8126b,10.1007/s00530-024-01637-w,Multi-scale attention and loss penalty mechanism for multi-view clustering,2025,Scopus,Q1,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-18635117d0b80619,10.1109/access.2021.3110978,Multi-Scale Context Aggregation for Strawberry Fruit Recognition and Disease Phenotyping,2021,Scopus,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-9971edcb34c17f4e,10.3390/app15179341,Multi-Scale Context Fusion Method with Spatial Attention for Accurate Crop Disease Detection,2025,Scopus;OpenAlex,Q4,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-f3fa8a9c89a40d3a,10.26599/bdma.2024.9020038,Multi-Scale DCNN with Dynamic Weight and Part Cross-Entropy Loss for Skin Lesion Diagnosis,2024,OpenAlex,Q4,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-f253c7c8bbfce2b5,10.1109/icvadv67766.2026.11469796,Multi-Scale Deep Learning Architecture for Early Diagnosis of Pancreatic Diseases from Radiological Images,2026,Scopus;OpenAlex,Q4,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-cb67552c49e58c2c,10.1007/s10044-026-01697-w,Multi-scale feature fusion with cross-view head re-identification module for crowd-counting,2026,Scopus;OpenAlex,Q2,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-6efd18b4b9838c31,10.1016/j.ecolind.2026.114798,Multi-scale forest typologies using novel vertical layer metrics from airborne LiDAR in temperate mixed forests,2026,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-7153493e5a0ed1af,,Multi-scale high-throughput phenotyping of an apple tree core collection under water stress condition,2018,OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-c257dd298130f38f,10.1038/s41438-019-0137-3,Multi-scale high-throughput phenotyping of apple architectural and functional traits in orchard reveals genotypic variability under contrasted watering regimes,2019,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-811ebf2d02d4ddf0,10.1016/j.isprsjprs.2018.04.003,Multi-scale object detection in remote sensing imagery with convolutional neural networks,2018,Scopus;OpenAlex,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-9317d185984b1fc6,10.20944/preprints202604.1475.v1,Multi-Scale Performance Benchmarking of YOLO Models for Effervescent Tablet Defect Detection,2026,OpenAlex,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-3b0d3fde43743d9d,10.59018/022356,Multi-Scale Region-Of-Interest based Deep Learning for fruit disease identification and classification,2023,OpenAlex,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-dad58a2e601fa23c,10.1016/j.foreco.2023.120983,Multi-scale remote sensing-based landscape epidemiology of the spread of rapid ‘Ōhiʻa Death in Hawaiʻi,2023,Scopus;OpenAlex,Q3,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-03f910b1c2ea6dac,10.23919/ccc50068.2020.9189267,Multi-scale Rotated Bounding Box-Based Deep Learning Method for Electric Railway Detection,2020,OpenAlex,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-a53ab10acc669e68,10.5194/tc-2020-187,Multi-scale snowdrift-permitting modelling of mountain snowpack,2020,OpenAlex,Q3,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-0c4b578e8cc41b03,10.5194/tc-15-743-2021,Multi-scale snowdrift-permitting modelling of mountain snowpack,2021,Scopus;OpenAlex,Q3,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-d45b07b3a3cffb31,10.1016/j.array.2026.100976,Multi-scale token fusion with Mamba adapters for efficient 3D industrial defect detection,2026,Scopus,Q4,advance_to_abstract,,high,title contains one target signal; retain for abstract screening,pending,normal_relevance_signal
R-056297e668a5acac,10.3390/s24010150,Multi-Scale-Denoising Residual Convolutional Network for Retinal Disease Classification Using OCT,2024,Scopus,Q6,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-7550a8f9509dd198,10.25810/ab1g-rk08,"Multi-Seasonal, Multimodal Field-Robotics Data for Ecological Monitoring of Degraded Rangelands",2026,OpenAlex,Q3,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-de9e5d7e9f5f0941,10.1109/naecon61878.2024.10670621,Multi-Sensor Adaptive Birth for Autonomous Driving Labeled RFS Filters using Doppler Measurements,2024,Scopus,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-c0c6a444ae710464,10.3390/smartcities8060187,Multi-Sensor AI-Based Urban Tree Crown Segmentation from High-Resolution Satellite Imagery for Smart Environmental Monitoring,2025,Scopus,Q3,advance_to_abstract,,high,title contains domain and visual/mechanism terms; retain for abstract screening,pending,high_relevance_signal
R-f61c62fe46d68382,10.1109/syscon61195.2024.10553489,Multi-sensor Analytic System Architecture for Maritime Surveillance,2024,Scopus,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
R-814a5ee6dde0e287,10.2514/6.2025-99640,Multi-Sensor Based Adaptive Fusion Scheme for Position Estimation of Multirotor UAV Systems in GPS-Denied Environments,2025,Scopus,Q2,advance_to_abstract,,high,no decisive title-level exclusion; retain to protect recall,pending,low_relevance_signal
